price,size,balcony,juliet_balcony,basement,terrace,loggia,yard,attic,floor,rooms,offering,date_listed,street,borough
2300,50,1,0,0,0,0,0,0,2,2,agency,2022-01-12,Maślicka,Fabryczna
2300,50,1,0,0,0,0,0,0,4,2,agency,2022-03-18,Czartoryskiego,Psie pole
2300,50,1,0,0,0,0,0,0,1,2,agency,2022-02-25,Komedy,Outside
2300,50,1,0,0,0,0,0,0,4,2,agency,2023-01-03,Strońska,Krzyki
2300,50,1,0,1,0,0,0,0,1,2,agency,2023-06-13,Uznańskiego,Krzyki
2300,50,0,0,0,1,0,0,0,2,2,agency,2023-06-12,Piramowicza,Śródmieście
2300,50,1,0,0,0,0,0,0,3,2,agency,2022-03-11,Cukrowa,Krzyki
2300,50,1,0,0,0,0,0,0,2,2,agency,2022-02-19,Dubois,Śródmieście
2300,50,0,0,0,0,0,0,0,2,2,agency,2022-07-15,Gradowa,Krzyki
2300,50,0,0,0,0,0,0,0,9,2,agency,2023-06-13,Grunwaldzki,Śródmieście
2300,50,1,0,0,0,0,0,0,1,2,agency,2022-08-05,Maczka,Krzyki
2300,50,1,0,1,0,0,0,0,1,2,agency,2023-04-20,Nowowiejska,Śródmieście
2300,50,1,0,0,0,0,0,0,1,2,agency,2022-12-09,Nowowiejska,Śródmieście
2300,50,1,0,1,0,0,0,0,2,2,agency,2022-06-03,Pilczyce,Fabryczna
2300,50,0,0,0,0,0,0,0,3,2,agency,2023-03-07,Rydygiera,Śródmieście
2300,50,1,0,1,0,0,0,0,4,2,agency,2023-05-16,,Psie pole
2300,50.2,1,0,0,0,0,0,0,3,3,agency,2022-01-14,Kajdasza,Outside
2300,50.24,1,0,0,0,0,0,0,4,2,agency,2023-06-18,Drabika,Krzyki
2300,50.5,1,0,0,0,0,0,0,4,2,agency,2023-03-19,Długosza,Psie pole
2300,51,1,0,0,0,0,0,0,2,2,agency,2022-01-11,Hallera,Fabryczna
2300,51,0,0,1,0,1,0,0,1,2,agency,2023-05-04,Hallera,Krzyki
2300,51,1,0,0,0,0,0,0,3,2,agency,2023-05-04,Altanowa,Krzyki
2300,52,1,0,0,0,0,0,0,2,2,agency,2022-10-21,Perkusyjna,Psie pole
2300,52,1,0,1,0,0,0,0,6,2,agency,2023-04-12,,Krzyki
2300,52,1,0,0,0,0,0,0,6,2,agency,2023-05-26,Piękna,Krzyki
2300,52,1,0,0,0,0,0,0,1,3,agency,2022-07-28,Grabiszyńska,Fabryczna
2300,52,1,0,1,0,0,0,0,3,2,agency,2022-12-10,Pereca,Śródmieście
2300,52,1,0,0,0,0,0,0,1,2,agency,2022-01-21,Przyjaźni,Krzyki
2300,52.2,0,0,0,0,0,0,0,,2,agency,2023-01-30,Bolesława krzywoustego,Psie pole
2300,52.35,0,0,0,0,0,1,0,0,3,private,2023-05-14,,Psie pole
2300,53,0,0,0,0,0,0,0,0,2,agency,2023-03-28,Obornicka,Psie pole
2300,53,1,0,1,0,0,0,0,5,2,agency,2023-06-14,,Krzyki
2300,53,0,0,0,0,0,0,0,1,2,agency,2022-03-11,Jaracza,Śródmieście
2300,53,0,0,0,0,0,0,0,1,3,agency,2022-01-27,Stanisławowska,Fabryczna
2300,53,0,0,0,0,0,0,0,5,2,agency,2022-08-02,Świstackiego,Krzyki
2300,53.5,1,0,0,0,0,0,0,1,2,agency,2023-02-03,Ametystowa,Krzyki
2300,53.83,1,0,0,0,0,0,0,6,2,agency,2022-02-12,Ślężna,Krzyki
2300,54,0,0,0,0,0,0,0,6,2,agency,2023-06-09,Legnicka,Fabryczna
2300,55,0,0,0,0,0,0,0,3,2,agency,2023-02-15,Czarnieckiego,Stare miasto
2300,55,1,0,0,0,0,0,0,0,2,agency,2022-03-01,Grabiszyńska,Fabryczna
2300,55,1,0,0,0,0,0,0,1,2,agency,2022-01-11,Kopycińskiego,Krzyki
2300,55,1,0,0,0,0,0,0,4,2,agency,2022-03-01,Lotnicza,Fabryczna
2300,55,0,0,1,0,0,0,0,1,3,agency,2023-01-03,Wincentego,Śródmieście
2300,55,0,0,0,0,0,0,0,1,2,agency,2023-04-26,,Stare miasto
2300,55,0,0,0,1,0,0,0,0,2,agency,2022-03-19,,
2300,56,0,0,1,0,0,0,0,2,2,agency,2022-05-17,Krucza,Krzyki
2300,56,1,0,0,0,0,0,0,1,2,agency,2022-10-31,Śliwowa,Fabryczna
2300,56,1,0,1,0,0,0,0,4,2,agency,2022-03-09,Gajowa,Krzyki
2300,56.43,0,0,0,0,0,0,0,0,2,agency,2022-12-16,Srebrnogórska,Krzyki
2300,57,0,0,0,0,0,0,0,,2,agency,2022-02-14,Grunwaldzka,Śródmieście
2300,57,1,0,1,0,0,0,0,5,3,agency,2023-06-12,Popowicka,Fabryczna
2300,59,1,0,0,0,0,0,0,2,2,agency,2022-03-16,Balzaka,Fabryczna
2300,60,0,0,0,0,0,0,0,2,2,agency,2023-03-14,,
2300,62,1,0,0,0,0,0,0,8,3,agency,2022-01-09,Świeradowska,Krzyki
2300,64,1,0,0,0,0,0,0,2,3,agency,2023-06-14,Strońska,Krzyki
2300,64,1,0,1,0,0,0,0,0,3,agency,2022-03-05,Bajana,Fabryczna
2300,64,0,0,1,0,1,0,0,4,3,agency,2023-06-17,Kozanowska,Fabryczna
2300,65,0,0,0,0,0,0,0,3,,agency,2023-05-05,Prusa,Śródmieście
2300,67,1,0,0,0,0,0,0,3,3,agency,2022-07-07,Krynicka,Krzyki
2300,67,1,0,0,0,0,0,0,3,3,agency,2022-04-30,Burzowa,Krzyki
2300,71,1,0,0,0,0,0,0,3,2,agency,2022-03-22,Zwycięska,Krzyki
2300,86,1,0,1,0,0,0,0,4,3,agency,2022-02-15,Strońska,Krzyki
2299,28.9,0,0,0,0,0,0,0,4,1,agency,2023-01-16,,
2299,34.99,1,0,0,0,0,0,0,0,1,agency,2023-01-13,,Krzyki
2299,36,1,0,0,0,0,0,0,2,2,agency,2022-10-20,,Śródmieście
2299,41,1,0,0,0,0,0,0,7,2,agency,2022-01-17,Walońska,Stare miasto
2299,45.02,0,0,0,0,0,0,0,4,2,agency,2023-02-28,Dubois,Śródmieście
2299,46.1,0,0,0,0,0,0,0,4,2,agency,2023-03-29,Dubois,Śródmieście
2299,55,1,0,0,0,0,0,0,2,3,agency,2022-01-20,Podwale,Stare miasto
2290,28,1,0,0,0,0,0,0,2,1,agency,2023-04-13,Witolda,Śródmieście
2290,40,0,0,1,0,1,0,0,4,2,agency,2022-02-01,Na szańcach,Śródmieście
2280,50,1,0,0,0,0,0,0,2,2,agency,2022-03-12,Maślicka,Fabryczna
2270,27.46,1,0,0,0,0,0,0,1,1,agency,2023-06-04,Długa,Stare miasto
2250,20.5,1,0,0,0,0,0,0,5,1,agency,2022-11-29,Legnicka,Stare miasto
2250,20.5,0,0,0,0,0,0,0,8,1,agency,2022-10-28,Legnicka,Stare miasto
2250,22,0,0,0,0,0,0,0,7,1,agency,2023-02-06,Legnicka,Stare miasto
2250,25,0,0,0,0,0,0,0,4,1,agency,2023-06-07,Przedmiejska,Fabryczna
2250,27,1,0,1,0,0,0,0,1,1,private,2023-01-14,Kolejowa,Krzyki
2250,28.1,1,0,0,0,0,0,0,3,1,agency,2022-12-15,Ptasia,Śródmieście
2250,29,1,0,0,0,0,0,0,2,1,agency,2022-10-19,Witolda,Śródmieście
2250,32,0,0,1,0,0,0,0,0,1,agency,2023-06-01,Gerberowa,Krzyki
2250,32,0,0,1,0,0,0,0,0,1,agency,2022-04-26,Gerberowa,Krzyki
2250,32.1,0,0,0,0,0,0,0,4,1,agency,2023-04-19,Prądzyńskiego,Krzyki
2250,33.3,1,0,0,0,0,0,0,6,1,agency,2022-08-31,Przyjaźni,Krzyki
2250,34,1,0,0,0,0,0,0,2,1,agency,2022-03-07,Tęczowa,Stare miasto
2250,34,1,0,0,0,0,0,0,2,1,agency,2022-01-06,Tęczowa,Stare miasto
2250,35,1,0,0,0,0,0,0,5,1,agency,2023-03-04,Walońska,Krzyki
2250,36,1,0,0,0,0,0,0,1,2,agency,2023-05-19,Buraczana,Krzyki
2250,38,1,0,0,0,0,0,0,2,2,agency,2022-04-13,Królewiecka,Fabryczna
2250,38.33,0,0,0,0,0,0,0,1,2,agency,2023-05-15,Vespucciego,Psie pole
2250,38.5,0,0,0,0,0,0,0,2,2,agency,2023-02-15,Mościckiego,Krzyki
2250,39,1,0,0,0,0,0,0,3,2,agency,2023-06-01,Młodych techników,Stare miasto
2250,39.1,0,0,1,0,0,0,0,,2,agency,2022-12-11,,Stare miasto
2250,40,1,0,0,0,0,0,0,3,2,agency,2022-02-07,Drabika,Outside
2250,40,1,0,0,0,0,1,0,0,2,agency,2022-02-10,Kurlandzka,Psie pole
2250,45,1,0,0,0,0,0,0,0,2,agency,2022-10-19,Vivaldiego,Outside
2250,48,1,0,0,0,0,0,0,1,2,agency,2022-01-17,,Outside
2250,50,0,0,0,0,0,0,0,3,2,agency,2022-02-21,Konduktorska,Outside
2250,50.73,1,0,0,0,0,0,0,2,2,agency,2023-06-09,Konna,Krzyki
2250,65,0,0,1,0,0,0,0,1,3,agency,2023-06-15,,Fabryczna
2240,35.2,0,0,1,0,0,0,0,2,2,agency,2023-02-07,Nyska,Krzyki
2210,42,1,0,0,0,0,0,0,1,2,agency,2023-03-30,Litewska,Psie pole
2200,17,0,0,0,0,0,0,0,7,1,agency,2022-10-25,Białowieska,Fabryczna
2200,20,0,0,1,0,0,0,0,3,1,agency,2022-05-26,Kościuszki,Stare miasto
2200,20,1,0,0,0,0,0,0,2,1,agency,2023-05-28,Legionów,Stare miasto
2200,21,0,0,0,0,0,0,0,3,1,agency,2022-07-07,Legnicka,Fabryczna
2200,23,0,0,0,0,0,0,0,2,1,agency,2023-03-21,Legnicka,Fabryczna
2200,24,0,0,0,0,0,0,0,3,1,agency,2022-08-17,Legnicka,Fabryczna
2200,25,0,0,0,0,0,0,0,4,1,agency,2023-05-19,Młynarska,Psie pole
2200,25,1,0,0,0,0,0,0,1,1,agency,2023-03-29,Jaworska,Fabryczna
2200,25,0,0,0,0,0,0,0,3,1,agency,2023-05-29,Kazimierza wielkiego,Stare miasto
2200,25,0,0,0,0,0,0,0,3,1,agency,2022-06-20,Kościuszki,Stare miasto
2200,25,0,0,1,0,0,0,0,0,1,agency,2023-05-29,Orląt lwowskich,Stare miasto
2200,25,0,0,0,0,0,0,0,2,1,agency,2022-10-29,Orląt lwowskich,Stare miasto
2200,25.3,0,0,0,0,0,0,0,0,1,agency,2023-03-12,Brzoskwiniowa,Krzyki
2200,26,0,0,1,0,0,0,0,4,1,agency,2022-06-01,Drzewieckiego,Fabryczna
2200,26,1,0,0,0,0,0,0,0,1,agency,2023-03-29,,Fabryczna
2200,26.19,0,0,0,0,0,0,0,11,1,agency,2023-03-21,Jaworska,Fabryczna
2200,27,1,0,0,0,0,0,0,0,1,agency,2023-06-03,Komandorska,Krzyki
2200,27,0,0,0,0,0,0,0,1,1,agency,2022-09-14,Łódzka,Krzyki
2200,27,1,0,0,0,0,0,0,4,1,agency,2022-06-15,Małopanewska,Fabryczna
2200,27,0,0,1,0,0,0,0,2,1,agency,2022-09-19,Długa,Stare miasto
2200,27,1,0,1,0,0,0,0,5,1,agency,2022-09-12,Kolejowa,Stare miasto
2200,27,0,0,0,0,0,0,0,4,1,agency,2022-11-30,Pracy,Fabryczna
2200,27,0,0,0,0,0,0,0,4,1,agency,2023-03-13,Zaporoska,Krzyki
2200,27,0,0,0,0,0,0,0,1,1,agency,2023-06-10,,Krzyki
2200,27,1,0,1,0,0,0,0,4,1,agency,2022-04-02,,Stare miasto
2200,27.68,0,0,0,0,0,1,0,0,1,agency,2023-04-15,Rogowska,Fabryczna
2200,28,0,0,0,0,0,0,0,0,1,agency,2023-02-02,Sołtysowicka,Psie pole
2200,28,0,0,0,0,0,0,0,15,1,agency,2022-09-26,Grunwaldzki,Śródmieście
2200,28,0,0,0,0,0,0,0,2,1,agency,2023-05-15,Zwycięska,Krzyki
2200,28.18,0,0,0,0,0,0,0,0,1,agency,2022-04-01,Ptasia,Śródmieście
2200,28.2,0,0,0,0,0,0,0,1,1,private,2023-06-07,Ślężna112,Krzyki
2200,29,1,0,0,0,0,0,0,6,1,agency,2023-05-08,Haukego-bosaka,Krzyki
2200,29,1,0,0,0,0,0,0,1,1,agency,2022-02-10,Kręta,Śródmieście
2200,30,1,0,0,0,0,0,0,3,1,agency,2023-03-06,Dąbrowskiego,Stare miasto
2200,30,1,0,0,0,0,0,0,4,2,agency,2023-03-22,Grabiszyńska,Fabryczna
2200,30,1,0,0,0,0,0,0,0,1,agency,2023-03-13,Królewiecka,Fabryczna
2200,30,1,0,0,0,0,0,0,0,1,agency,2023-03-02,Królewiecka,Fabryczna
2200,30,1,0,0,0,0,0,0,0,1,agency,2023-02-13,Królewiecka,Fabryczna
2200,30,0,0,1,0,0,0,0,0,1,private,2023-06-18,Kromera,Psie pole
2200,30,0,0,0,0,0,0,0,1,1,private,2023-05-06,Kromera,Psie pole
2200,30,0,0,0,0,0,0,0,0,1,agency,2023-03-31,Kurkowa,Śródmieście
2200,30,0,0,0,0,0,0,0,6,2,agency,2022-02-11,Tęczowa,Stare miasto
2200,30,1,0,0,0,0,0,0,5,1,agency,2023-06-13,,Stare miasto
2200,30,0,0,0,0,0,0,0,8,1,private,2022-07-31,,Krzyki
2200,32,1,0,0,0,0,0,0,6,2,agency,2023-04-28,Kamienna,Krzyki
2200,32,0,0,0,0,0,0,0,1,2,agency,2023-04-11,,Fabryczna
2200,32,1,0,1,0,0,0,0,1,2,agency,2023-06-03,Rymarska,Fabryczna
2200,32,0,0,0,0,0,0,0,0,1,private,2023-02-07,Kromera,Psie pole
2200,32,1,0,1,0,0,0,0,1,2,agency,2023-06-01,Rymarska,Krzyki
2200,32,0,0,0,0,0,0,0,4,1,agency,2023-04-03,Świstackiego,Krzyki
2200,32,0,0,0,0,0,0,0,3,1,agency,2023-06-06,Walońska,Krzyki
2200,32,0,0,0,0,0,0,0,6,1,agency,2022-05-31,,Fabryczna
2200,32.5,0,0,0,0,0,0,0,2,1,agency,2022-08-11,Gradowa,Krzyki
2200,33,1,0,0,0,0,0,0,3,1,agency,2022-03-28,Witolda,Krzyki
2200,33,1,0,0,0,0,0,0,1,1,agency,2022-10-12,Osobowicka,Psie pole
2200,33,1,0,0,0,0,0,0,2,1,agency,2023-02-01,Gagarina,Fabryczna
2200,33,1,0,0,0,0,0,0,1,2,agency,2022-09-19,Laurowa,Psie pole
2200,33,0,0,0,1,0,0,0,4,2,agency,2022-01-29,Kajdasza,Outside
2200,33,1,0,0,0,0,0,0,6,1,agency,2022-07-10,Komuny paryskiej,Krzyki
2200,33,1,0,0,0,0,0,0,5,1,agency,2022-03-01,Przedmiejska,Śródmieście
2200,34,0,0,0,0,0,0,0,3,2,agency,2023-05-15,Kielecka,Fabryczna
2200,34,1,0,0,0,0,0,0,4,1,agency,2023-03-04,Piękna,Krzyki
2200,34,1,0,1,0,0,0,0,1,2,agency,2022-01-11,Zielińskiego,Krzyki
2200,34,0,0,0,0,0,0,0,1,1,private,2023-03-13,Toruńska,Psie pole
2200,34,1,0,1,0,0,0,0,7,2,agency,2022-06-16,,Krzyki
2200,34,1,0,0,0,0,0,0,2,1,agency,2022-08-23,Kościuszki,Krzyki
2200,34,1,0,0,0,0,0,0,0,2,private,2023-05-20,Sarbinowska,Fabryczna
2200,34,0,0,0,0,0,0,0,3,1,agency,2023-06-01,Teatralna,Stare miasto
2200,34,1,0,0,0,0,0,0,2,1,agency,2022-03-07,Tęczowa,Stare miasto
2200,34.25,1,0,0,0,0,0,0,2,1,agency,2022-09-06,Kamienna,Krzyki
2200,34.87,1,0,0,0,0,0,0,2,2,agency,2023-06-05,Strawińskiego,Krzyki
2200,35,0,0,0,0,0,0,0,0,2,agency,2022-03-03,Międzyleska,Krzyki
2200,35,1,0,0,0,0,0,0,2,2,agency,2022-06-28,Stabłowicka,Fabryczna
2200,35,1,0,0,0,0,0,0,1,1,agency,2022-01-11,Inżynierska,Krzyki
2200,35,1,0,0,0,0,0,0,2,2,agency,2022-01-11,Kamienna,Krzyki
2200,35,1,0,0,0,0,0,0,3,2,agency,2023-01-30,Drabika,Outside
2200,35,0,0,0,0,0,0,0,1,1,agency,2022-11-21,Antoniego,Stare miasto
2200,35,1,0,0,0,0,0,0,2,2,agency,2022-02-03,Braniborska,Stare miasto
2200,35,1,0,0,0,0,0,0,4,2,agency,2022-01-07,Braniborska,Stare miasto
2200,35,0,0,0,0,0,0,0,8,1,agency,2022-09-26,Drukarska,Krzyki
2200,35,1,0,0,0,0,0,0,2,1,agency,2022-09-09,Gajowicka,Krzyki
2200,35,0,0,0,0,0,0,0,2,1,agency,2022-03-21,Nabycińska,Stare miasto
2200,35,0,0,0,1,0,0,0,5,1,agency,2022-10-08,Świeradowskiej,Krzyki
2200,35,1,0,0,0,0,0,0,3,1,agency,2023-02-21,Zarembowicza,Fabryczna
2200,35,0,0,0,0,0,0,0,1,1,agency,2023-06-15,,Śródmieście
2200,36,1,0,1,0,0,0,0,6,2,agency,2022-11-29,Zemska,Fabryczna
2200,36,0,0,0,1,0,1,0,1,2,agency,2023-06-15,Straussa,Outside
2200,36,0,0,0,0,0,0,0,0,1,agency,2023-04-11,Królewiecka,Fabryczna
2200,36,0,0,0,0,0,0,0,1,1,agency,2023-02-02,Królewiecka,Fabryczna
2200,36.24,1,0,0,0,0,0,0,1,2,agency,2023-05-18,Bogatyńska,Fabryczna
2200,36.68,1,0,0,0,0,1,0,0,2,agency,2023-05-09,,Psie pole
2200,37,1,0,0,0,0,0,0,1,2,agency,2023-04-30,Drabika,Outside
2200,37,0,0,1,0,0,0,0,0,2,agency,2023-05-18,Bzowa,Fabryczna
2200,37,0,0,1,0,0,0,0,0,2,agency,2023-06-12,Bzowa,Krzyki
2200,37,1,0,0,0,0,0,0,1,2,agency,2022-01-10,Chachaja,Krzyki
2200,37,1,0,0,0,0,0,0,3,1,agency,2022-09-28,Młodnickiego,Śródmieście
2200,37,0,0,0,0,0,0,0,3,,agency,2023-05-15,Nowowiejska,Śródmieście
2200,37,1,0,0,0,0,0,0,3,1,agency,2022-09-13,Teatralna,Stare miasto
2200,37.32,0,0,0,1,0,0,0,0,2,agency,2022-06-02,Kowieńska,Psie pole
2200,37.8,1,0,1,0,0,0,0,2,2,agency,2022-02-02,Krzycka,Krzyki
2200,38,1,0,0,0,0,0,0,1,2,agency,2022-01-12,Jordanowska,Fabryczna
2200,38,1,0,0,0,0,0,0,1,2,agency,2023-06-06,Drabika,Krzyki
2200,38,1,0,0,0,0,0,0,3,2,agency,2022-02-10,Szpitalna,Stare miasto
2200,38.7,1,0,0,0,0,0,0,5,2,agency,2023-05-11,Wojaczka,Psie pole
2200,39,1,0,0,0,0,0,0,4,2,agency,2022-07-05,Da gamy,Psie pole
2200,39,1,0,0,0,0,0,0,3,2,agency,2022-06-05,Da gamy,Psie pole
2200,39,0,0,0,0,0,0,0,3,2,agency,2023-05-26,Przejazdowa,Psie pole
2200,39,0,0,0,0,0,0,0,3,2,agency,2023-05-26,Przejazdowa,Psie pole
2200,39,1,0,0,0,0,0,0,1,2,agency,2022-06-13,Popowicka,Fabryczna
2200,39,0,0,1,1,0,1,0,0,2,agency,2023-01-02,Rakietowa,Fabryczna
2200,39,0,0,0,0,0,1,0,,1,agency,2023-06-14,Węgliniecka,Fabryczna
2200,39,0,0,0,0,0,0,0,2,1,agency,2022-10-31,Węgliniecka,Fabryczna
2200,39,0,0,0,0,0,1,0,0,2,agency,2023-06-14,Drabika,Outside
2200,39,0,0,1,0,0,0,0,1,1,agency,2023-02-09,Długa,Stare miasto
2200,39,0,0,0,0,0,0,0,2,2,agency,2022-05-02,Drabika,Krzyki
2200,39,1,0,1,0,0,0,0,1,2,agency,2022-05-16,Rycerska,Psie pole
2200,39,1,0,0,0,0,0,0,2,2,agency,2023-02-22,Wojaczka,Psie pole
2200,39.03,1,0,0,0,0,0,0,1,2,agency,2023-06-13,Drabika,Outside
2200,39.9,0,0,0,0,0,0,0,3,2,agency,2023-05-19,Inflancka,Psie pole
2200,40,0,0,0,1,0,1,0,0,2,agency,2023-05-16,,Psie pole
2200,40,0,0,0,0,0,0,0,0,2,agency,2023-01-22,Opolska,Krzyki
2200,40,1,0,0,0,0,0,0,3,2,agency,2023-06-16,Drabika,Outside
2200,40,0,0,0,0,0,0,0,0,2,agency,2022-04-14,Ślężna,Krzyki
2200,40,0,0,0,0,0,0,0,0,2,agency,2023-02-17,Gersona,Śródmieście
2200,40,0,0,1,0,0,0,0,1,1,agency,2023-04-22,Kościuszki,Stare miasto
2200,40,0,0,0,0,0,0,0,1,1,agency,2023-03-23,Kościuszki,Krzyki
2200,40,0,0,0,0,0,0,0,4,2,agency,2023-01-30,Kruszwicka,Stare miasto
2200,40,0,0,0,0,0,0,0,1,1,agency,2023-06-14,Łaciarska,Stare miasto
2200,40,1,0,0,0,0,0,0,2,2,agency,2022-02-23,Pawłowicka,Psie pole
2200,40,1,0,0,0,0,0,0,2,2,agency,2022-02-20,Pawłowicka,Psie pole
2200,40,1,0,0,0,0,0,0,1,2,agency,2023-03-16,Sądowa,Stare miasto
2200,40,0,0,0,0,0,0,0,3,1,agency,2023-03-28,Sienkiewicza,Śródmieście
2200,41,0,0,0,0,0,0,0,1,2,agency,2023-05-09,Sołtysowicka,Psie pole
2200,41,1,0,0,0,0,0,0,1,2,agency,2023-03-22,Gorlicka,Psie pole
2200,41,0,0,0,0,0,0,0,1,2,agency,2022-07-07,Mikołaja,Stare miasto
2200,41,0,0,1,0,0,0,0,4,2,agency,2022-07-06,Wielka,Krzyki
2200,42,1,0,1,0,0,1,0,0,2,agency,2022-01-28,Ślężna,Krzyki
2200,42,1,0,0,0,0,0,0,1,1,agency,2023-05-04,Tyrmanda,Fabryczna
2200,42,0,0,0,0,0,0,0,10,2,agency,2023-05-19,Na ostatnim groszu,Fabryczna
2200,42.5,0,0,0,1,0,1,0,0,2,agency,2022-02-14,Cztery podkowy,Outside
2200,42.7,1,0,0,0,0,0,0,1,2,agency,2023-06-16,Grota-roweckiego,Krzyki
2200,43,0,1,0,0,0,0,0,8,2,agency,2023-06-03,Inowrocławska,Stare miasto
2200,43,0,0,0,0,0,0,0,8,2,agency,2022-08-09,Inowrocławska,Stare miasto
2200,43,1,0,0,0,0,0,0,2,2,agency,2023-06-03,,Psie pole
2200,43,0,0,0,0,0,0,0,1,2,agency,2023-03-14,,
2200,43.85,1,0,0,0,0,0,0,2,2,agency,2023-05-18,Sąsiedzka,Krzyki
2200,44,1,0,0,0,0,0,0,2,2,agency,2023-05-29,Smardzowska,Krzyki
2200,44,0,0,0,0,0,0,0,1,2,agency,2022-01-02,Kazimierza wielkiego,Stare miasto
2200,44,0,0,1,0,0,0,0,8,3,private,2023-05-08,Prusa,Śródmieście
2200,44,1,0,1,0,0,0,0,1,2,agency,2023-06-01,Skarbowców,Krzyki
2200,45,1,0,0,0,0,0,0,2,2,agency,2023-06-05,Iwaszkiewicza,Krzyki
2200,45,0,0,0,0,0,0,0,1,2,agency,2022-07-04,Zwycięska,Krzyki
2200,45,1,0,0,0,0,0,0,1,2,agency,2022-02-10,Kopycińskiego,Outside
2200,45,1,0,0,0,0,0,0,2,2,agency,2023-01-05,Grochowa,Fabryczna
2200,45,1,0,0,0,0,0,0,2,2,agency,2023-02-07,Czerniawska,Krzyki
2200,45,0,0,1,1,0,0,0,1,2,agency,2023-05-16,Skarbowców,Krzyki
2200,46,0,0,0,0,0,0,0,0,2,agency,2023-06-07,Smardzowska,Krzyki
2200,46,0,0,0,0,0,0,0,,2,agency,2022-01-11,Piastów,Fabryczna
2200,46,1,0,1,0,0,0,0,1,2,agency,2023-04-14,Skarbowców,Krzyki
2200,46,1,0,0,0,0,0,0,3,1,agency,2022-07-10,Skarbowców,Krzyki
2200,46.5,0,0,0,0,0,0,0,4,2,agency,2023-03-29,Dubois,Śródmieście
2200,46.69,0,0,0,0,0,0,0,1,2,agency,2022-02-25,Grabiszyńska,Fabryczna
2200,47,1,0,1,0,0,0,0,1,3,agency,2022-05-17,Benedyktyńska,Śródmieście
2200,47,1,0,0,0,0,0,0,4,2,agency,2023-03-14,Kościuszki,Stare miasto
2200,47,1,0,1,0,0,0,0,4,2,agency,2022-02-07,Piękna,Krzyki
2200,47,0,0,0,0,0,0,0,4,2,agency,2022-01-28,Piękna,Krzyki
2200,48,0,0,0,0,0,0,0,0,1,agency,2023-05-15,Jana pawła ii,Stare miasto
2200,48,0,0,0,0,0,1,0,0,2,agency,2023-05-27,Hermanowska,Fabryczna
2200,48,0,1,0,0,0,0,0,3,2,agency,2023-06-11,Krucza,Fabryczna
2200,48,0,0,0,0,0,0,0,0,2,agency,2022-11-30,Borowska,Krzyki
2200,48,0,0,0,0,0,0,0,0,2,agency,2022-11-30,Himalajska,Krzyki
2200,49,1,0,0,0,0,0,0,2,2,private,2022-01-06,Bogatyńska,Fabryczna
2200,49,1,0,0,0,0,0,0,3,2,agency,2023-05-15,Jana iii sobieskiego,Psie pole
2200,49,1,0,0,0,0,0,0,0,2,agency,2023-01-17,Vivaldiego,Krzyki
2200,49,1,0,0,0,0,0,0,0,2,agency,2022-08-21,Vivaldiego,Krzyki
2200,49.25,1,0,0,0,0,0,0,4,2,agency,2022-03-07,Władysława jagiełły,Stare miasto
2200,49.26,1,0,1,0,0,0,0,0,2,agency,2023-03-14,Zatorska,Psie pole
2200,49.5,1,0,0,0,0,0,0,2,2,agency,2022-08-26,Cooka,Psie pole
2200,49.5,1,0,1,0,0,0,0,2,2,agency,2022-01-05,Wałbrzyska,Krzyki
2200,50,1,0,1,0,0,0,0,2,2,agency,2022-10-11,Traugutta,Krzyki
2200,50,0,0,0,0,0,0,0,2,2,agency,2023-06-18,Postolińska,Psie pole
2200,50,0,0,0,0,0,0,0,2,2,agency,2023-01-26,Jaracza,Śródmieście
2200,50,1,0,0,0,0,0,0,4,2,agency,2022-04-04,Gosławicka,Fabryczna
2200,50,1,0,0,0,0,0,0,3,2,agency,2022-04-18,Cukrowa,Krzyki
2200,50,1,0,0,0,0,0,0,3,2,agency,2022-01-11,Buforowa,Outside
2200,50,0,0,0,0,0,0,0,3,2,agency,2022-10-26,Jaracza,Śródmieście
2200,50,0,0,1,0,0,0,0,0,2,agency,2022-02-03,Kurkowa,Śródmieście
2200,50,0,0,0,0,0,0,0,1,2,agency,2023-02-13,Mulicka,Psie pole
2200,50,0,0,0,0,0,0,0,2,2,agency,2023-03-22,Myśliwska,Śródmieście
2200,50,0,0,0,0,0,0,0,3,2,agency,2022-03-01,Żytnia,Stare miasto
2200,50.3,1,0,0,0,0,0,0,2,2,agency,2023-06-01,Litewska,Psie pole
2200,50.9,0,0,0,0,0,0,0,10,2,agency,2022-10-14,Legnicka,Stare miasto
2200,50.97,1,0,0,0,0,0,0,2,2,agency,2022-02-23,Miodowa,Fabryczna
2200,51,0,0,0,0,1,0,0,7,2,private,2022-09-25,Litewska,Psie pole
2200,51.4,1,0,0,0,0,0,0,1,2,agency,2023-06-16,Gersona,Śródmieście
2200,51.5,0,0,0,0,0,0,0,0,2,agency,2023-06-12,Maczka,Krzyki
2200,52,1,0,0,0,0,0,0,1,2,agency,2023-05-28,Kubali,Psie pole
2200,52,0,0,0,0,0,1,0,0,2,agency,2023-01-03,Majakowskiego,Fabryczna
2200,52,1,0,0,0,0,0,0,3,2,agency,2022-02-16,Krzycka,Krzyki
2200,52,1,0,0,0,0,0,0,3,2,agency,2022-02-01,Krzycka,Krzyki
2200,52,1,0,0,0,0,0,0,3,2,agency,2023-05-11,Komandorska,Krzyki
2200,52,1,0,0,0,0,0,0,3,2,agency,2023-01-20,Komandorska,Krzyki
